object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-030-02105,BILASPUR,2021_04,486763.0,0.0,0.0,486763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.21,0.13,165.0,20.89,0.0,0.0,BILASPUR,0.15,24.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486763.0,0.0,0.0,486763.0,0.0,0.0,0.0,0.98,8717.0,6314.0,105287.0,195.0,0.0,0.0,531026.0,1294.0,754.0,20.0,30.0,5333.0,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.76,4.79,3.12,1.75,3.56,2.26,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7653764769157306,5,,0.0
02-027-00025,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.22,0.19,541.0,104.54,0.0,0.0,KARSOG,0.82,535.34,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5899.0,4904.0,97805.0,345.0,0.0,0.0,805581.0,1097.0,1637.0,27.0,27.0,6900.0,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8,4.66,2.99,1.86,3.43,1.73,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7653764769157306,5,,0.0
02-030-02106,BILASPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,182.0,22.25,0.0,0.0,GHUMARWIN,0.25,61.76,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,6409.0,4645.0,79304.0,210.0,0.0,0.0,682468.0,1316.0,757.0,14.0,30.0,5749.0,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.07,4.79,3.18,1.8,3.32,2.33,4,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7653764769157306,5,,0.0
02-024-02127,KANGRA,2021_04,15623410.0,0.0,13103678.0,2519732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.14,515.0,74.36,0.0,0.0,NURPUR,0.2,120.92,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15623410.0,0.0,13103678.0,2519732.0,0.0,0.0,0.0,1.0,17489.0,12812.0,181927.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,5,4,3,5,2021-2022,0.0,0.0,0.0,0.0,0.765144414998757,5,,0.0
02-027-00022,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.25,0.21,232.0,48.42,0.0,0.0,CHACHYOT,0.55,172.0,24.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1818.0,1508.0,37820.0,169.0,0.0,0.0,444842.0,683.0,1771.0,25.0,27.0,4114.0,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.77,4.91,3.27,1.63,3.01,3.02,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7627376228097542,5,,0.0
02-027-00033,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.24,0.22,299.0,66.5,0.0,0.0,THUNAG,0.9,306.47,23.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2482.0,2067.0,33873.0,180.0,0.0,0.0,220441.0,242.0,2367.0,29.0,27.0,4393.0,11.5,2.0,51.56,4.6,14732.0,0.00048013,1125.620274,4.03,4.8,3.39,1.81,3.52,2.89,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7627376228097542,5,,0.0
02-032-00055,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.12,278.0,31.99,0.0,0.0,RENUKA,0.27,82.34,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2124.0,2951.0,38925.0,126.0,0.0,0.0,392498.0,511.0,1572.0,30.0,32.0,3213.0,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.8,4.98,3.25,1.8,3.47,2.19,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7627376228097542,5,,0.0
02-023-00008,CHAMBA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.2,244.0,47.59,0.0,0.0,SIHUNTA,0.48,162.76,27.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1426.0,1810.0,28726.0,141.0,0.0,0.0,258019.0,461.0,1481.0,25.0,23.0,2208.0,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.05,4.97,3.34,1.78,4.16,2.4,2,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7627376228097542,5,,0.0
02-024-02122,KANGRA,2021_04,11811232.0,0.0,0.0,0.0,0.0,11811232.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.18,296.0,54.59,0.0,0.0,JAWALI,0.47,176.37,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11811232.0,0.0,0.0,0.0,0.0,11811232.0,0.0,1.01,10000.0,7286.0,120689.0,233.0,27966.0,19.0,631357.0,1014.0,567.0,9.0,24.0,6597.0,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.93,4.92,3.6,1.84,4.29,3.1,5,4,4,4,2021-2022,0.0,0.0,0.0,0.0,0.7580473089244952,5,,0.0
02-028-02854,HAMIRPUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.13,155.0,19.43,0.0,0.0,BARSAR,0.08,14.69,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,5926.0,3465.0,65031.0,126.0,0.0,0.0,394058.0,787.0,810.0,10.0,28.0,4367.0,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.14,4.88,3.2,1.79,3.39,2.52,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7493654816859207,5,,0.0
02-023-00001,CHAMBA,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.19,0.16,246.0,39.06,0.0,0.0,BHATTIYAT,0.07,20.36,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,3250.0,4411.0,56491.0,155.0,0.0,0.0,351399.0,661.0,1542.0,26.0,23.0,4594.0,12.2,3.0,37.85,6.26,12398.0,0.00048688,1674.489822,3.19,4.96,3.07,1.7,3.96,1.7,3,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7493654816859207,5,,0.0
02-027-00028,MANDI,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.21,0.2,250.0,50.77,0.0,0.0,NIHRI,0.27,75.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,717.0,596.0,13712.0,115.0,0.0,0.0,341592.0,492.0,1681.0,29.0,27.0,2848.0,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.83,4.9,3.17,1.83,3.57,2.26,1,4,5,5,2021-2022,0.0,0.0,0.0,0.0,0.7361869720128142,5,,0.0
02-032-00049,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.2,0.12,163.0,19.72,0.0,0.0,KAMRAU,0.39,85.61,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1955.0,2709.0,35275.0,139.0,0.0,0.0,270647.0,416.0,1266.0,28.0,32.0,1842.0,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.2,4.97,3.21,1.81,3.29,2.69,2,4,5,4,2021-2022,0.0,0.0,0.0,0.0,0.7278463503565545,5,,0.0
02-032-00050,SIRMAUR,2021_04,25167958.0,0.0,25167958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.06,277.0,17.02,0.0,0.0,NAHAN,0.05,19.26,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25167958.0,0.0,25167958.0,0.0,0.0,0.0,0.0,0.9,3990.0,5306.0,67271.0,194.0,0.0,0.0,599322.0,1459.0,702.0,16.0,32.0,10571.0,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99,4.99,3.17,2.02,3.39,3.1,3,4,3,4,2021-2022,0.0,0.0,0.0,0.0,0.7069598557274123,5,,0.0
02-032-01637,SIRMAUR,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.06,683.0,41.38,0.0,0.0,PAONTA SAHIB,0.09,63.94,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,14835.0,19703.0,176576.0,326.0,0.0,0.0,1088995.0,2195.0,616.0,13.0,32.0,11276.0,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91,5.0,3.11,1.78,3.06,2.64,5,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.7029599007136218,5,,0.0
