sdtcode11,district,rc-area,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,schools-count,rail-length,rail-count,road-length-total,road-count-total,objectid-y,district-name,sub-district-name,sub-district-code,net-sown-area-in-hac,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd,object-id,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
00126,Mandi,71120028.78407831,2021_04,0,0,0.3102299639613677,0.2696419229134797,0,14.02137999150095,0,0,0,0,6,0,0,58775.063,77,30,MANDI,Sandhol,126,842.02,4.05,3,54.83,2.49,7052,02-27-00126,1,2,5,4,0.5012633631050705,4
00090,Chamba,1422633610.7584865,2021_04,0,0,0.4661198215982411,0.1943383647893904,0,187.92519875134064,0,0,0,0,632,0,0,1607115.97,3996,3,CHAMBA,Chamba,90,15979.67,4.43,3,29.82,3.1,31915,02-23-00090,3,2,5,3,0.5,4
00111,Kangra,599965228.3521911,2021_04,0,0,0.3689832486283034,0.3337872644803286,0,136.18520390797406,0,0,0,0,363,20705.711,15,870904.3679999999,1567,2128,KANGRA,Palampur,111,5780.96,4.98,3,57.41,5.34,46602,02-24-00111,5,2,5,1,0.4555801506677866,4
00169,Sirmaur,530709859.1917227,2021_04,0,0,0.3146728199162831,0.2901762695687129,0,107.3652197404238,0,0,0,0,233,0,0,744208.425,948,52,SIRMAUR,Pachhad,169,6133.39,4.01,2,50.71,8.49,8920,02-32-00169,1,2,5,3,0.4489101774208376,4
00167,Sirmaur,249095202.6431059,2021_04,0,0,0.3227861189703147,0.2742589037277724,0,47.17253144117687,0,0,0,0,90,0,0,326582.957,421,53,SIRMAUR,Rajgarh,167,1469.66,4.62,2,42.77,3.35,8380,02-32-00167,1,2,5,3,0.4489101774208376,4
00170,Sirmaur,402878856.1157898,2021_04,0,0,0.3174934650977452,0.2601896827841655,0,72.33273181399802,0,0,0,0,126,0,0,392499.537,511,55,SIRMAUR,Renuka,170,1712.5,3.33,3,29.64,12.03,5662,02-32-00170,1,2,5,3,0.4489101774208376,4
00149,Una,576981059.2629367,2021_04,0,0,0.3028462297812104,0.2287196587896265,0,90.57298488069216,0,0,0,0,194,0,0,522185.245,1124,66,UNA,Bangana,149,3395.33,4.43,3,54.04,3.16,9554,02-29-00149,1,2,5,3,0.4489101774208376,4
00102,Kangra,186926206.44847253,2021_04,0,0,0.3605828798828026,0.3258129799618385,0,41.70406143511534,0,0,0,0,71,0,0,217044.21,294,2111,KANGRA,Baroh,102,2191.13,4.49,2,60.69,4.25,8283,02-24-00102,1,2,5,3,0.4489101774208376,4
00109,Kangra,113276598.22952925,2021_04,0,0,0.3605828798828026,0.3347045768260704,0,26.44166156925957,0,0,0,0,57,0,0,189788.485,252,2115,KANGRA,Dhira,109,1741.79,4.16,2,47.3,11.32,7478,02-24-00109,1,2,5,3,0.4489101774208376,4
00088,Chamba,369566065.8317903,2021_04,0,0,0.3063320698938022,0.3003167499000322,0,73.87792047540795,0,0,0,0,155,0,0,351396.731,661,1,CHAMBA,Bhattiyat,88,3371.35,6.67,3,37.72,7.1,8768,02-23-00088,1,2,5,3,0.4489101774208376,4
06883,Hamirpur,150886234.97098365,2021_04,0,0,0.2970441785242408,0.2627545267256657,0,27.58922531,0,0,0,0,62,0,0,215878.191,428,2853,HAMIRPUR,Tauni Devi Bamson,6883,3318.33,3.93,3,72.22,0.86,11802,02-28-06883,1,2,5,3,0.4489101774208376,4
00091,Chamba,994941219.6286254,2021_04,0,0,0.4679504754143301,0.2700159335364679,0,183.88085073833471,0,0,0,0,78,0,0,261068.287,607,3313,CHAMBA,Holi,91,3608.89,8.57,3,26.42,5.99,6688,02-23-00091,1,2,5,3,0.4489101774208376,4
00140,Hamirpur,238173247.1,2021_04,0,0,0.3460469919176152,0.2657706420163973,0,43.58638529068915,0,0,0,0,99,0,0,281426.834,650,2860,HAMIRPUR,Tira Sujanpur,140,2865,4.61,2,50.37,6.27,13180,02-28-00140,1,2,5,3,0.4489101774208376,4
00107,Kangra,266047571.77941588,2021_04,0,0,0.3650704398589829,0.3005971030814167,0,53.80688145,0,0,0,0,115,0,0,312003.358,436,2124,KANGRA,Khundian,107,4147.17,5.19,2,53.63,6.96,7876,02-24-00107,1,2,5,3,0.4489101774208376,4
00124,Mandi,385644077.55102414,2021_04,0,0,0.3102299639613677,0.2866696654758977,0,73.96077369278161,0,0,0,0,220,15751.936,17,438470.496,517,24,MANDI,Jogindarnagar,124,5030.78,5.06,3,67.82,5.19,24108,02-27-00124,3,2,5,2,0.444755866,4
00162,Solan,355148337.4247023,2021_04,0,0,0.3058963941037654,0.2819886817667643,0,68.52324966932373,0,0,0,0,175,0,0,797228.844,2492,58,SOLAN,Baddi,162,6458.69,9.55,3,43.78,9.29,21838,02-31-00162,2,2,5,2,0.4188518277416422,3
00110,Kangra,266005499.1387086,2021_04,0,0,0.3501738223037372,0.3182422789625871,0,57.92009477119086,0,0,0,0,158,0,0,328516.721,509,2119,KANGRA,Jaisinghpur,110,2530.92,3.93,2,44.21,2.81,15423,02-24-00110,2,2,5,2,0.4188518277416422,3
00101,Kangra,150489745.32299668,2021_04,0,0,0.4534446100147906,0.3417252467149888,0,34.85597516492886,0,0,0,0,126,15210.094,13,318949.858,674,2126,KANGRA,Nagrota Bagwan,101,3425.02,5.46,3,66.2,6.14,23633,02-24-00101,3,2,5,1,0.4026461514948696,3
00146,Hamirpur,182391919.2075856,2021_04,0,0,0.3082419190552085,0.2573111429915189,0,32.16389287393988,0,0,0,0,156,0,0,367548.707,635,2855,HAMIRPUR,Bhoranj,146,3071.66,4.19,3,35.42,8.28,23790,02-28-00146,3,2,5,1,0.4026461514948696,3
00112,Kangra,408991796.9718674,2021_04,0,0,0.3734239012776564,0.2795334485371511,0,78.82843248747663,0,0,0,0,211,7833.224999999999,6,334355.941,539,2110,KANGRA,Baijnath,112,2134.1,5.87,3,54.97,7.67,24869,02-24-00112,3,2,5,1,0.4026461514948696,3
06947,Mandi,317510330.90394264,2021_04,0,0,0.3000534892028818,0.2298567847553395,0,50.10877907666403,0,0,0,0,237,0,0,590899.617,972,20,MANDI,Balh,6947,4478.24,3.76,3,60.38,4.45,25118,02-27-06947,3,2,5,1,0.4026461514948696,3
00100,Kangra,234611445.0941136,2021_04,0,0,0.4463717727874561,0.3494863321235292,0,57.66524480038232,0,0,0,0,142,17281.621,18,561833.327,1307,2123,KANGRA,Kangra,100,4536.14,4.83,3,54.93,2.51,29067,02-24-00100,3,2,5,1,0.4026461514948696,3
00099,Kangra,472916462.01698905,2021_04,0,0,0.4522934894608799,0.4099653480765812,0,133.64870347296548,0,0,0,0,218,0,0,556495.122,1515,2114,KANGRA,Dharmsala,99,3270.36,9.53,3,48.32,5.47,28928,02-24-00099,3,2,5,1,0.4026461514948696,3
00108,Kangra,80357785.62558877,2021_04,0,0,0.3401954195802411,0.3337028284783258,0,17.68624990935127,0,0,0,0,51,0,0,118603.05,170,2131,KANGRA,Thural,108,1549.16,4.52,2,78.27,2.2,6402,02-24-00108,1,2,5,2,0.3985951639302117,3
00089,Chamba,349575625.1849175,2021_04,0,0,0.4604246471029862,0.3250794333980429,0,79.31938174912248,0,0,0,0,141,0,0,258019.077,461,8,CHAMBA,Sihunta,89,1488.14,4.49,3,42.92,4.75,12701,02-23-00089,1,2,5,2,0.3985951639302117,3
00160,Solan,252332697.35878256,2021_04,0,0,0.3074862820585568,0.2452940304622989,0,42.68116130044001,0,0,0,0,108,0,0,369944.172,653,63,SOLAN,Ramshahr,160,1466.88,5.08,2,35.42,3.42,8989,02-31-00160,1,2,5,2,0.3985951639302117,3
00163,Solan,155529099.86533752,2021_04,0,0,0.3058963941037654,0.2371529104141702,0,26.323973055972903,0,0,0,0,76,0,0,337999.68399999995,707,61,SOLAN,Krishangarh,163,2032.79,4.56,3,65.08,10.04,7684,02-31-00163,1,2,5,2,0.3985951639302117,3
00125,Mandi,117926524.99603094,2021_04,0,0,0.2914166266838709,0.2914166266838709,0,24.18758001476129,0,0,0,0,75,0,0,140945.423,215,27,MANDI,Lad Bharol,125,2653.24,4.16,2,59.41,3.19,10186,02-27-00125,1,2,5,2,0.3985951639302117,3
00104,Kangra,169723465.8,2021_04,0,0,0.3306216375817855,0.2661498953320664,0,30.873387858519703,0,0,0,0,103,0,0,280565.16000000003,489,2121,KANGRA,Jawalamukhi,104,2720.84,6.62,3,56.75,9.44,13088,02-24-00104,1,2,5,2,0.3985951639302117,3
00087,Chamba,228759147.8499477,2021_04,0,0,0.3098018332204471,0.2979580833750878,0,46.77941908988878,0,0,0,0,130,0,0,302152.101,712,5,CHAMBA,Dalhousie,87,1570.3,6.17,2,37.4,5.36,12671,02-23-00087,1,2,5,2,0.3985951639302117,3
00097,Kangra,100905166.73175313,2021_04,0,0,0.4531358254822437,0.332883659,0,22.96897247532389,0,0,0,0,53,0,0,164508.403,338,2117,KANGRA,Harchakian,97,962.98,4.19,2,58.02,2.13,4580,02-24-00097,1,2,5,2,0.3985951639302117,3
00174,Sirmaur,238117139.60359567,2021_04,0,0,0.3552629474677145,0.2734250555158209,0,44.56828404907882,0,0,0,0,139,0,0,270652.243,416,49,SIRMAUR,Kamrau,174,3185.43,3.69,2,50.9,4.29,11043,02-32-00174,1,2,5,2,0.3985951639302117,3
00165,Solan,352991203.26176625,2021_04,0,0,0.3350922211857512,0.2396188672522282,0,59.66509794580484,0,0,0,0,250,19514.868,24,714019.5249999999,1837,64,SOLAN,Solan,165,4808.14,7.36,3,41.06,5.92,20117,02-31-00165,2,2,5,1,0.3793149343716162,3
00164,Solan,226256966.7350565,2021_04,0,0,0.2897053670766453,0.2494637572869978,0,38.66688237948468,0,0,0,0,111,31234.667,36,527963.1190000001,1126,60,SOLAN,Kasauli,164,2289.85,7.29,3,49.13,12.62,15996,02-31-00164,2,2,5,1,0.3793149343716162,3
00096,Kangra,431966809.53236425,2021_04,0,0,0.4531358254822437,0.2995939253190126,0,88.67980189442774,0,0,0,0,233,27966.133,19,631421.426,1014,2122,KANGRA,Jawali,96,4285.91,6.36,3,48.89,3.75,20833,02-24-00096,2,2,5,1,0.3793149343716162,3
00141,Hamirpur,265946606.4873072,2021_04,0,0,0.2884842605158686,0.2566207403176438,0,46.44835399749354,0,0,0,0,177,0,0,433878.773,753,2859,HAMIRPUR,Nadaun,141,2583.3,5.63,3,20.34,3.87,19228,02-28-00141,2,2,5,1,0.3793149343716162,3
00161,Solan,464427727.7204871,2021_04,0,0,0.2998551738629738,0.2571700480982912,0,82.55158544,0,0,0,0,137,0,0,976117.497,2591,62,SOLAN,Nalagarh,161,3910.55,5.63,3,23.5,2.7,15019,02-31-00161,2,2,5,1,0.3793149343716162,3
00129,Mandi,122958390.11445925,2021_04,0,0,0.2922333092199017,0.2664071221983204,0,22.911012509055563,0,0,0,0,102,0,0,194136.134,147,31,MANDI,Sarkaghat,129,2808.82,4.52,3,69.75,6.48,17888,02-27-00129,2,2,5,1,0.3793149343716162,3
00130,Mandi,107706349.74533258,2021_04,0,0,0.2922333092199017,0.2673742498965263,0,20.053068742239475,0,0,0,0,70,0,0,154186.687,176,3396,MANDI,Bhadrota,130,1745.49,4.04,2,68.76,0.25,7510,02-27-00130,1,2,5,1,0.3625232569595926,3
00092,Chamba,1334739118.416166,2021_04,0,0,0.4679504754143301,0.1688621740473404,0,152.98912968689044,0,0,0,0,119,0,0,307680.667,593,2,CHAMBA,Brahmaur,92,2441.91,6.67,3,49.17,9.48,11464,02-23-00092,1,2,5,1,0.3625232569595926,3
00127,Mandi,254177368.92857808,2021_04,0,0,0.3102299639613677,0.2684431257433965,0,46.17221762786421,0,0,0,0,194,0,0,220012.295,224,23,MANDI,Dharmpur,127,957.13,4.66,3,30.81,1.22,10375,02-27-00127,1,2,5,1,0.3625232569595926,3
00187,Shimla,484545476.8262571,2021_04,0,0,0.2088647971004248,0.164368177,0,54.73460307649771,0,0,0,0,167,0,0,456079.81500000006,710,42,SHIMLA,Nerua,187,36312.14,3.44,3,23.8,12.1,11508,02-33-00187,1,1,5,5,0.3539827646098686,3
00083,Chamba,2154975020.8685927,2021_04,0,0,0.1821009892577926,0.1331095346364534,0,193.5412633614033,0,0,0,0,101,0,0,296035.048,308,6,CHAMBA,Pangi,83,27219.77,2.75,4,18.06,15.85,6617,02-23-00083,1,1,5,5,0.3539827646098686,3
00118,Kullu,838817337.7163682,2021_04,0,0,0.234456871,0.1898188062599753,0,107.817082,0,0,0,0,290,0,0,496560.486,968,14,KULLU,Kullu,118,6729.35,5.06,3,35.13,4.43,50655,02-26-00118,5,1,5,3,0.3280342417161357,3
00084,Chamba,1652463083.1631002,2021_04,0,0,0.2248193273174266,0.1692027857638163,0,189.5071200554744,0,0,0,0,271,0,0,1122993.03,2248,4,CHAMBA,Chaurah,84,20584.07,4.38,3,27.43,7.22,21173,02-23-00084,2,1,5,4,0.3015858099259547,3
00094,Kangra,457911673.7866381,2021_04,0,0,0.3367709372436007,0.2202898939440741,0,68.28986712266301,0,0,0,0,133,11459.994,3,882251.913,2040,2118,KANGRA,Indora,94,9340.91,3.76,3,53.94,2.91,21099,02-24-00094,2,1,5,4,0.3015858099259547,3
00176,Sirmaur,134145865.39853196,2021_04,0,0,0.2616266333460808,0.2121177304998932,0,18.878478014490504,0,0,0,0,74,0,0,114266.972,83,3318,SIRMAUR,Ronhat,176,3057.69,3.5,3,21.88,7.9,5732,02-32-00176,1,1,5,4,0.2893473826614711,3
00175,Sirmaur,196203463.78280377,2021_04,0,0,0.2616266333460808,0.2091901946319474,0,28.868246859208742,0,0,0,0,119,0,0,125316.409,114,56,SIRMAUR,Shalai,175,6595.42,3.55,3,27.11,2.25,7552,02-32-00175,1,1,5,4,0.2893473826614711,3
00185,Shimla,421453024.8567038,2021_04,0,0,0.268893411,0.1880139216166978,0,55.27609295530916,0,0,0,0,132,0,0,345838.282,463,34,SHIMLA,Chaupal,185,3874.04,3.41,3,19.49,2.62,8524,02-33-00185,1,1,5,4,0.2893473826614711,3
00134,Mandi,216586648.56770247,2021_04,0,0,0.195645454,0.1785438973419215,0,26.24595290926248,0,0,0,0,91,0,0,168041.26,231,18,MANDI,Aut,134,4760.44,7.26,2,49.1,3.69,10710,02-27-00134,1,1,5,4,0.2893473826614711,3
00189,Shimla,334382058.90758806,2021_04,0,0,0.2048425018919011,0.1952088584059973,0,43.92199314134941,0,0,0,0,157,0,0,279180.194,359,38,SHIMLA,Kotkhai,189,8456.45,4.26,2,23.99,7.18,12638,02-33-00189,1,1,5,4,0.2893473826614711,3
00138,Mandi,361088197.1322337,2021_04,0,0,0.2385619424629955,0.2160918302019575,0,54.02295755,0,0,0,0,115,0,0,341569.159,492,28,MANDI,Nihri,138,3446.42,4.69,2,42.12,4.25,9392,02-27-00138,1,1,5,4,0.2893473826614711,3
00197,Kinnaur,516904019.5753029,2021_04,0,0,0.082455143,0.065394504,0,23.28044350209981,0,0,0,0,52,0,0,144202.98500000002,100,9,KINNAUR,Kalpa,197,2914.81,6.71,3,33.06,4.22,5935,02-34-00197,1,1,5,4,0.2893473826614711,3
00139,Mandi,792377838.0087426,2021_04,0,0,0.2780500976437082,0.1911789521891102,0,103.42781313430866,0,0,0,0,345,0,0,805615.6159999999,1097,25,MANDI,Karsog,139,7417.86,5.28,2,52.68,6.19,25110,02-27-00139,3,1,5,3,0.2537618834023665,2
00181,Shimla,509597563.6871701,2021_04,0,0,0.2427839093048746,0.2069281740631229,0,73.87335814,0,0,0,0,294,15990.085,24,649933.019,802,45,SHIMLA,Shimla ( Rural ),181,14636.02,7.29,3,45.5,5.89,23261,02-33-00181,3,1,5,3,0.2537618834023665,2
00121,Kullu,404316169.0198802,2021_04,0,0,0.2154482791287203,0.1763835490935034,0,48.85824309890047,0,0,0,0,170,0,0,400749.244,401,11,KULLU,Ani,121,3483.76,3.6,2,35.51,3.01,17248,02-26-00121,2,1,5,3,0.2239558690666301,2
00137,Mandi,333950658.99161375,2021_04,0,0,0.2461683718436708,0.215538697,0,50.00497761284374,0,0,0,0,169,0,0,444838.242,683,22,MANDI,Chachyot,137,4777.74,4.55,2,55.46,4.57,19228,02-27-00137,2,1,5,3,0.2239558690666301,2
00155,Bilaspur,372258807.50064206,2021_04,0,0,0.2604808027184258,0.2212749837960324,0,57.75277077076448,0,0,0,0,166,4362.392,2,561782.637,1095,2109,BILASPUR,Naina Devi,155,4961.49,6.52,2,31.22,2.76,15190,02-30-00155,2,1,5,3,0.2239558690666301,2
00184,Shimla,653977549.4279739,2021_04,0,0,0.22978807,0.1948640704277923,0,88.85801611507331,0,0,0,0,306,0,0,905913.531,1434,47,SHIMLA,Theog,184,7765.94,5.03,2,33.46,10.52,21056,02-33-00184,2,1,5,3,0.2239558690666301,2
00191,Shimla,294191366.3790956,2021_04,0,0,0.2120472349867224,0.2120472349867224,0,43.89377764225156,0,0,0,0,161,0,0,322834.533,385,44,SHIMLA,Rohru,191,6290.64,5.62,2,39.41,8.84,14396,02-33-00191,2,1,5,3,0.2239558690666301,2
00135,Mandi,269880739.5311659,2021_04,0,0,0.2025205951853344,0.1797848126296678,0,33.26019033648856,0,0,0,0,150,0,0,141686.431,220,3430,MANDI,Bali Chowki,135,5887.67,5.34,2,33.6,1.9,12978,02-27-00135,1,1,5,3,0.2090082228233626,2
00190,Shimla,120522398.35664944,2021_04,0,0,0.2177496198251843,0.2055277051885331,0,17.264327235836785,0,0,0,0,55,0,0,100287.219,124,3315,SHIMLA,Tikar,190,2919.58,4.89,2,30.93,1.44,4781,02-33-00190,1,1,5,3,0.2090082228233626,2
00198,Kinnaur,1560837406.745108,2021_04,0,0,0.1387466749033579,0.090016439,0,96.67765532200474,0,0,0,0,112,0,0,236604.625,249,10,KINNAUR,Nichar,198,5297.58,9.09,3,25.4,13.92,8036,02-34-00198,1,1,5,3,0.2090082228233626,2
00183,Shimla,150453511.3597878,2021_04,0,0,0.2039488457425807,0.2039488457425807,0,21.210679957228404,0,0,0,0,50,0,0,222889.368,385,3317,SHIMLA,Junga,183,683.29,3.42,3,34.52,14.85,3486,02-33-00183,1,1,5,3,0.2090082228233626,2
00196,Kinnaur,2472611624.968081,2021_04,0,0,0.1543713722590356,0.072731706,0,122.84385128101962,0,0,0,0,37,0,0,149160.225,93,1704,KINNAUR,Morang,196,4687.38,4.36,3,28.63,6.89,2756,02-34-00196,1,1,5,3,0.2090082228233626,2
00159,Solan,202270643.40733463,2021_04,0,0,0.2327210638376573,0.2046251416977873,0,28.85214497938802,0,0,0,0,88,0,0,213863.576,368,3314,SOLAN,Darlaghat,159,2679.91,3.98,2,44.42,1.36,13375,02-31-00159,1,1,5,3,0.2090082228233626,2
00145,Hamirpur,172151135.49727482,2021_04,0,0,0.2385020184540499,0.238502018,0,27.189230103761705,0,0,0,0,88,0,0,341246.167,610,2856,HAMIRPUR,Dhatwal,145,3342.53,3.92,3,59.62,9.82,11674,02-28-00145,1,1,5,3,0.2090082228233626,2
00178,Shimla,195801143.5018904,2021_04,0,0,0.2177496198251843,0.2016903973378403,0,27.63158443528414,0,0,0,0,96,0,0,15650.827,6,41,SHIMLA,Nankhari,178,3731.28,4.52,3,47.69,6.76,8859,02-33-00178,1,1,5,3,0.2090082228233626,2
00192,Shimla,887020529.7825187,2021_04,0,0,0.2184020849928259,0.1471650733916865,0,90.06502491571221,0,0,0,0,175,0,0,320008.738,425,35,SHIMLA,Chirgaon,192,6540.74,8.26,3,30.6,5.6,8773,02-33-00192,1,1,5,3,0.2090082228233626,2
00123,Mandi,573382416.4823871,2021_04,0,0,0.3192496242643644,0.1978476152640653,0,78.14980802930582,0,0,0,0,190,0,0,258094.996,268,29,MANDI,Padhar,123,3022.92,6.47,2,35.45,2.92,12520,02-27-00123,1,1,5,3,0.2090082228233626,2
00180,Shimla,330768297.72562647,2021_04,0,0,0.2163120021929343,0.1946647880201376,0,44.77290124463166,0,0,0,0,180,0,0,304607.547,439,46,SHIMLA,Seoni,180,7267.22,7.83,3,44.14,6.14,10881,02-33-00180,1,1,5,3,0.2090082228233626,2
00136,Mandi,433806425.6305854,2021_04,0,0,0.2446170270064224,0.1822346983891304,0,54.48817481835001,0,0,0,0,180,0,0,220441.433,242,33,MANDI,Thunag,136,5715.27,5.47,2,56.09,4.23,13755,02-27-00136,1,1,5,3,0.2090082228233626,2
00143,Hamirpur,221129086.47104487,2021_04,0,0,0.2750943689525126,0.2578685010782598,0,39.196012163895496,0,0,0,0,179,0,0,446848.633,1068,2858,HAMIRPUR,Hamirpur,143,6417.39,5.07,3,58.94,3.24,26057,02-28-00143,3,1,5,2,0.1860439079780128,2
00156,Bilaspur,239599896.77830103,2021_04,0,0,0.2751566605237623,0.2228430541272943,0,36.76910393100356,0,0,0,0,195,0,0,531020.475,1294,2105,BILASPUR,Bilaspur Sadar,156,6498.94,5.81,3,47.18,8.24,26250,02-30-00156,3,1,5,2,0.1860439079780128,2
00132,Mandi,353606627.59680766,2021_04,0,0,0.2724668593592941,0.2304778662305023,0,56.00612149401209,0,0,0,0,230,0,0,592188.257,821,32,MANDI,Sundarnagar,132,2141.16,7.33,3,29.5,6.1,23250,02-27-00132,3,1,5,1,0.149125993,2
00152,Bilaspur,268684425.06025857,2021_04,0,0,0.2574125276191781,0.2445274463425946,0,44.50399523435223,0,0,0,0,210,0,0,682479.8350000001,1316,2106,BILASPUR,Ghumarwin,152,6503.14,4.66,3,91.33,2.65,27114,02-30-00152,3,1,5,1,0.149125993,2
00150,Una,311570669.0789931,2021_04,0,0,0.2225762375329931,0.2055869540085395,0,44.20119511,0,0,0,0,224,21992.16,8,865710.839,3091,69,UNA,Una,150,6406.13,8.22,3,56.79,5.46,27548,02-29-00150,3,1,5,1,0.149125993,2
00133,Mandi,489857156.0070966,2021_04,0,0,0.276566775,0.1780537481037675,0,60.18216685907344,0,0,0,0,260,0,0,518518.172,603,21,MANDI,Mandi,133,4771.23,10.36,3,51.21,4.38,29943,02-27-00133,3,1,5,1,0.149125993,2
00154,Bilaspur,451026461.5345278,2021_04,0,0,0.2716772864427417,0.2269387362403967,0,70.35100823,0,0,0,0,274,0,0,670837.0399999999,1391,2107,BILASPUR,Jhanduta,154,5146.12,4.25,3,67.48,7.35,17141,02-30-00154,2,1,5,2,0.1371341183683797,1
00131,Mandi,135120104.96457404,2021_04,0,0,0.2449455805808305,0.2449455805808305,0,23.02488457459808,0,0,0,0,109,0,0,216595.869,260,19,MANDI,Baldwara,131,3865.88,4.34,2,41.9,4.19,15565,02-27-00131,2,1,5,2,0.1371341183683797,1
06887,Kullu,2946095136.778349,2021_04,0,0,0.2399099733491738,0.1503701495436498,0,303.5973319286291,0,0,0,0,229,0,0,464389.937,920,13,KULLU,Bhuntar,6887,8484.06,3.75,2,54.85,7.34,20103,02-26-06887,2,1,5,2,0.1371341183683797,1
00128,Mandi,129126832.2159542,2021_04,0,0,0.276566775,0.2357436193481581,0,20.74543850263792,0,0,0,0,65,0,0,143415.155,185,26,MANDI,Kotli,128,1986.96,4.68,3,79.48,9.51,9463,02-27-00128,1,1,5,2,0.1124557353820998,1
00142,Hamirpur,96424986.07271954,2021_04,0,0,0.2750943689525126,0.2507247878714617,0,16.798560787387938,0,0,0,0,61,0,0,129410.608,264,2857,HAMIRPUR,Galore,142,1816.83,3.99,3,59.21,1.82,7246,02-28-00142,1,1,5,2,0.1124557353820998,1
00086,Chamba,203740258.07692805,2021_04,0,0,0.3109431255459785,0.2063354932232308,0,28.26796257158264,0,0,0,0,113,0,0,360942.2620000001,943,3312,CHAMBA,Bhalai,86,2899.23,4.1,2,49.15,3.45,6675,02-23-00086,1,1,5,2,0.1124557353820998,1
00144,Hamirpur,217741373.65772727,2021_04,0,0,0.2750943689525126,0.2390731958217686,0,37.056345352374144,0,0,0,0,126,0,0,394059.776,787,2854,HAMIRPUR,Barsar,144,2757.13,5.21,2,57.91,12.82,13625,02-28-00144,1,1,5,2,0.1124557353820998,1
00106,Kangra,161521317.65778044,2021_04,0,0,0.2502550470884889,0.2502550470884889,0,27.528055179733784,0,0,0,0,81,0,0,188340.138,294,2129,KANGRA,Rakkar,106,1807.67,4.21,3,59.37,2.7,6958,02-24-00106,1,1,5,2,0.1124557353820998,1
